"ubm_h_st_id";"st_ref";"st_title";"st_instruction";"st_tp_id";"stat_id";"ubm_id";"derived_from_id";"ubm_vers_id";"ubm_obj_vers_id";"obj_vers_id";"s_id";"s_db_id";"s_usr_id";"s_ts";"m_db_id";"m_usr_id";"m_ts";"t_db_id";"t_usr_id";"t_ts";"ubm_ref";"ubm_order_no"
1790;"ST-141";"The CFO shall establish a record date of ownership  for shareholders entitled to vote at the meeting, ";"The CFO shall establish a record date of ownership  for shareholders entitled to vote at the meeting, prior to sending shareholder notices.";183;1;0;0;0;0;0;1790;3312;0;"2014-01-28 17:56:47.527";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";141
1939;"ST-187";"Verify that management fee from Wolf Building has been received.";"Verify that management fee from Wolf Building has been received.";183;1;0;0;0;0;0;1939;3312;0;"2014-01-30 15:52:28.456";3312;0;"2014-02-17 19:49:44.771";0;0;"";"";187
1853;"ST-190";"The Board of Directors and the President should approve authorized check signers in writing.  All approvals should be forwarded ";"The Board of Directors and the President should approve authorized check signers in writing.  All approvals should be forwarded to the CFO for processing.";183;1;0;0;0;0;0;1853;3312;0;"2014-01-30 11:38:02.265";3312;0;"2014-02-17 19:49:44.771";0;0;"";"";190
1791;"ST-142";"Forty days prior to the meeting, the CFO shall send a notice to each shareholder";"Forty days prior to the meeting, the CFO shall send a notice to each shareholder (see FA1020-1 - NOTICE OF SHAREHOLDERS' MEETING) by email (or by e-mail to shareholders who have granted permission). The notice should include the following: A Notice of Internet Availability of Proxy Materials that includes the full website URL where proxy information will be posted; The date, time, place of the meeting; A method for ordering proxy materials by mail; Financial statements, as required; A meeting agenda (a typical agenda includes election of Directors, ratification of Board of Directors' actions of the previous year, amending articles of incorporation, and approving major actions); An e-mail correspondence permission form (for those receiving notices by mail); and Individual shareholder voting entitlements (see section 2.2, above).";183;1;0;0;0;0;0;1791;3312;0;"2014-01-28 18:02:18.887";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";142
1793;"ST-143";"Within one month of the shareholder meeting, the CFO shall preside over a review meeting to verify that:";"Within one month of the shareholder meeting, the CFO shall preside over a review meeting to verify that: Meeting notices were sent as scheduled:";183;1;0;0;0;0;0;1793;3312;0;"2014-01-28 18:05:09.241";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";143
1794;"ST-144";"Required information was available to shareholders as scheduled;";"Required information was available to shareholders as scheduled;";183;1;0;0;0;0;0;1794;3312;0;"2014-01-28 18:05:42.552";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";144
1795;"ST-145";"Meeting arrangements were adequate and aided in smooth execution of the meeting;";"Meeting arrangements were adequate and aided in smooth execution of the meeting;";183;1;0;0;0;0;0;1795;3312;0;"2014-01-28 18:06:33.916";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";145
1796;"ST-146";"Meeting minutes are properly kept and recorded; and";"Meeting minutes are properly kept and recorded; and";183;1;0;0;0;0;0;1796;3312;0;"2014-01-28 18:07:07.148";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";146
1797;"ST-147";"Compliance with all regulations.";"Compliance with all regulations.";183;1;0;0;0;0;0;1797;3312;0;"2014-01-28 18:07:52.581";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";147
1799;"ST-148";"The final paycheck for a voluntarily resigning employee will be made available on the regularly scheduled payday ";"The final paycheck for a voluntarily resigning employee will be made available on the regularly scheduled payday for the time accrued. The final paycheck for employees that are involuntarily terminated should be issued at the time of termination and no later than the end of the next business day.";183;1;0;0;0;0;0;1799;3312;0;"2014-01-28 18:13:19.518";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";148
1801;"ST-149";"The CFO shall, as a result of the review and/or other lessons learned concerning the regular stockholder meetings, recommend ";"The CFO shall, as a result of the review and/or other lessons learned concerning the regular stockholder meetings, recommend improvements to the stockholder meeting procedures, processes, and forms to the Board of Directors.";183;1;0;0;0;0;0;1801;3312;0;"2014-01-28 18:16:43.271";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";149
1803;"ST-150";"Complete any necessary correspondence or actionable items that is on your Open Points form.";"Complete any necessary correspondence or actionable items that is on your Open Points form.";183;1;0;0;0;0;0;1803;3312;0;"2014-01-29 10:51:02.766";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";150
2338;"ST-491";"Walk the parameter- Inspect the sidewalks, building,  entry way, windows, doors & locks, parking lot, lighting etc ";"Walk the parameter- Inspect the sidewalks, building,  entry way, windows, doors & locks, parking lot, lighting etc ";183;1;0;0;0;0;0;2338;3312;0;"2014-02-13 17:52:39.138";3312;0;"2014-02-13 18:07:23.267";0;0;"";"ST";491
2339;"ST-492";"Check for hazards, structural integrity, and any risks that could occur ";"Check for hazards, structural integrity, and any risks that could occur ";183;1;0;0;0;0;0;2339;3312;0;"2014-02-13 17:53:16.421";3312;0;"2014-02-13 18:07:23.267";0;0;"";"ST";492
1854;"ST-191";"The President and Chief Financial Officer should have check signing authority.  Additional individuals with or without dollar li";"The President and Chief Financial Officer should have check signing authority.  Additional individuals with or without dollar limitations may be authorized as necessary.";183;1;0;0;0;0;0;1854;3312;0;"2014-01-30 11:38:29.248";3312;0;"2014-02-17 19:49:44.771";0;0;"";"";191
1855;"ST-192";"For back-up purposes, it is advisable to have at least three check signers authorized for each checking account.  One should be ";"For back-up purposes, it is advisable to have at least three check signers authorized for each checking account.  One should be the owner, President or primary signer and the other should be the CFO or secondary check signer.  The third should be a back-up signer.  The back-up signer should be a trusted individual but not necessarily an employee.  It could be a board member or another principle in the business.  A back-up signer will ensure continuing operations in case both the primary and secondary signers become incapacitated for any period of time.";183;1;0;0;0;0;0;1855;3312;0;"2014-01-30 11:38:55.36";3312;0;"2014-02-17 19:49:44.771";0;0;"";"";192
1856;"ST-193";"Maximum control is maintained if only one individual signs all checks, such as the owner or the appropriate designee, and anothe";"Maximum control is maintained if only one individual signs all checks, such as the owner or the appropriate designee, and another individual prepares the payment information.";183;1;0;0;0;0;0;1856;3312;0;"2014-01-30 11:39:23.119";3312;0;"2014-02-17 19:49:44.771";0;0;"";"";193
1858;"ST-195";"The CFO receives all approval paperwork and should prepare and maintain a file record of all authorized check signers and CSH105";"The CFO receives all approval paperwork and should prepare and maintain a file record of all authorized check signers and CSH105 Ex1 CHECK SIGNING AUTHORITY LOG. ";183;1;0;0;0;0;0;1858;3312;0;"2014-01-30 11:40:20.238";3312;0;"2014-02-17 19:49:44.771";0;0;"";"";195
1859;"ST-196";"The CHECK SIGNING AUTHORITY LOG should be kept current of all individuals and their status to sign checks as soon as their statu";"The CHECK SIGNING AUTHORITY LOG should be kept current of all individuals and their status to sign checks as soon as their status changes.  The log should contain the following information: •	Recipient name / position or title •	Authority start date •	Authority end date •	Maximum expenditure authority level ";183;1;0;0;0;0;0;1859;3312;0;"2014-01-30 11:40:44.293";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";196
1860;"ST-197";"Contact the bank that administers the checking account for details on adding, changing, or removing check signers from a checkin";"Contact the bank that administers the checking account for details on adding, changing, or removing check signers from a checking account.  Normally this is a simple process of presenting identification and singing a card to be placed on file at the bank. Banks maintain an authorized check signers card for each checking account.  Only those individuals listed on the authorized check signer’s card may sign checks. ";183;1;0;0;0;0;0;1860;3312;0;"2014-01-30 11:41:18.232";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";197
1861;"ST-198";"The President or the Board of Directors may revoke check signing authority.  Any person who is no longer entitled to sign compan";"The President or the Board of Directors may revoke check signing authority.  Any person who is no longer entitled to sign company checks will be notified in writing.  The chief financial officer will oversee the proper notification of the company's banks whenever authorized signature changes are made.";183;1;0;0;0;0;0;1861;3312;0;"2014-01-30 11:41:41.527";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";198
1863;"ST-199";"Incoming Wire Transfers";"Incoming Wire Transfers";183;1;0;0;0;0;0;1863;3312;0;"2014-01-30 11:43:37.962";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";199
1864;"ST-200";"If a customer prefers to pay by wire transfer then send them a bank wire instruction sheet form attached.";"If a customer prefers to pay by wire transfer then send them a bank wire instruction sheet form attached.";183;1;0;0;0;0;0;1864;3312;0;"2014-01-30 11:43:59.369";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";200
1865;"ST-201";"The incoming wire would be processed the same as a receipt of a check.";"The incoming wire would be processed the same as a receipt of a check.";183;1;0;0;0;0;0;1865;3312;0;"2014-01-30 11:44:29.856";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";201
1867;"ST-203";"Outgoing wire transfer requests must complete a outgoing wire transfer form that would include the following information:  Sende";"Outgoing wire transfer requests must complete a outgoing wire transfer form that would include the following information:  Sender contact and bank account information (name, city, state, phone number, account number and ABA number of the bank that will be sending the wire.  You would also complete the same information for the beneficiary.";183;1;0;0;0;0;0;1867;3312;0;"2014-01-30 11:45:19.63";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";203
1868;"ST-204";"The Chief Financial Officer would approve and sign the wire transfer form.";"The Chief Financial Officer would approve and sign the wire transfer form.";183;1;0;0;0;0;0;1868;3312;0;"2014-01-30 11:45:39.993";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";204
1871;"ST-205";"Whenever a manual check needs to be issued a check request form should be completed with all pertinent information and required ";"Whenever a manual check needs to be issued a check request form should be completed with all pertinent information and required departmental approval.  If a check is to be mailed directly to the vendor, any applicable documentation such as order forms, etc., should be attached to the form.";183;1;0;0;0;0;0;1871;3312;0;"2014-01-30 11:51:38.024";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";205
1872;"ST-206";"The form should then be forwarded to the CFO for check preparation and signature buy an authorized check signer.";"The form should then be forwarded to the CFO for check preparation and signature buy an authorized check signer.";183;1;0;0;0;0;0;1872;3312;0;"2014-01-30 11:51:57.703";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";206
1873;"ST-207";"Check stop payment";"Check stop payment";183;1;0;0;0;0;0;1873;3312;0;"2014-01-30 11:52:15.774";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";207
1874;"ST-208";"The following information should be obtained and recorded on the bank’s stop payment form:  and then forwarded to the CFO to con";"The following information should be obtained and recorded on the bank’s stop payment form:  and then forwarded to the CFO to contact the bank.  Requesters name and department, Account number, Check number, Date of the check, Who the check is made payable to, Amount of the check, Reasons for the stop payment, Authorized check signer to sign.";183;1;0;0;0;0;0;1874;3312;0;"2014-01-30 11:52:29.557";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";208
1875;"ST-209";"To release the stop payment, an authorized check signer may need to contact the bank and sign a release.  Not:  signing the rele";"To release the stop payment, an authorized check signer may need to contact the bank and sign a release.  Not:  signing the release allows the check to be paid.";183;1;0;0;0;0;0;1875;3312;0;"2014-01-30 11:52:44.158";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";209
1877;"ST-210";"Collection Process";"Collection Process";183;1;0;0;0;0;0;1877;3312;0;"2014-01-30 11:54:17.175";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";210
1883;"ST-216";"Telephone communication will often speed up the collection process.  Credit representatives, when speaking with a delinquent acc";"Telephone communication will often speed up the collection process.  Credit representatives, when speaking with a delinquent account, should observe a few tips or principles.  -	Identify yourself and the Company and state the reason for calling.  Be direct and use a controlled, confident voice.  Concentrate on listening to the customer and don’t rush through the call. -	Get the facts – The most powerful tool is knowledge.  During the phone conversation, try to gain as much insight into the situation as possible.  Remember, the goals and objectives are to:  Collect the money, Identify reasons for non-payment, Settle on an agreement for clearing the debt, including special payment plans and exact dates when a check will be sent -	Never argue, accuse or be condescending – Verbally fighting or talking down to the customer will only serve to produce negative feelings and may hamper the collection effort.  The ultimate purpose is to secure payment, and this is best accomplished without becoming defensive or irriated. -	There are several common objections, complaints and excuses used to elude payment.  Study the following examples, to learn the most effective responses to the most frequently used ploys. -	“I didn’t get the invoice” – Respond by verifying the debtor’s name and address, and then review the account information with them. -	“The check is in the mail.” – Extend your thanks, and then ask for a check number, amount, date posted and address to which it was mailed. -	“Your payment is being processed.” – Ask when the payment will be ready for the mail.  Determine the process that the payment undergoes after if leaves your contact’s desk. -	“The computer is down” – When do you expect it to be up?  Can we get a manual payment? -	“I’ll pay you when we get paid”. – Respond calmly, but make a direct request for payment, such as When can I expect payment?” -	“I have no money”. – Create a payment plan, be flexible and consider the alternatives offered by the customer.  Work toward making the plan acceptable to both of you. ";183;1;0;0;0;0;0;1883;3312;0;"2014-01-30 11:56:31.551";3312;0;"2014-02-17 19:49:44.772";0;0;"";"";216
1886;"ST-217";"The CFO shall list all required forecasts and forecasted financial statements on a Financial Forecast Checklist that, at minimum";"The CFO shall list all required forecasts and forecasted financial statements on a Financial Forecast Checklist that, at minimum, should include: •	Sales forecasts, production plans, and cost estimates; •	Forecasted Income Statement; •	Forecasted Statement of Cash Flows (annual); •	Period budgets (monthly and quarterly); •	Forecasted Balance Sheet; and •	Assumptions on which forecasts are based. ";183;1;0;0;0;0;0;1886;3312;0;"2014-01-30 12:07:04.099";3312;0;"2014-02-17 19:49:44.773";0;0;"";"";217
1885;"ST-218";"The CFO shall create financial forecasts (forecasted financial statements at a minimum) at least once per year.  The CFO shall r";"The CFO shall create financial forecasts (forecasted financial statements at a minimum) at least once per year.  The CFO shall re-forecast and rework forecasted financial statements if there is a major change that will affect forecasting or budget accuracy, such as: •	An acquisition or merger; •	Purchase or sale of major properties or assets; •	Loss or gain of major customers; or •	A substantial change in the general financial picture (e.g., interest rates, exchange rates, significant market fluctuations (trends)) ";183;1;0;0;0;0;0;1885;3312;0;"2014-01-30 02:00:00";3312;0;"2014-02-17 19:49:44.773";0;0;"";"";218
